0,0
1,38
2,6
3,6
4,5
5,8
6,5
7,5
8,6
9,6
10,5
11,6
12,5
13,6
14,5
15,6
16,6
17,7
18,7
19,7
20,7
21,6
22,6
23,7
24,8
25,7
26,6
27,7
28,7
29,8
30,7
31,6
32,6
33,6
34,6
35,6
36,6
37,6
38,6
39,6
40,6
41,6
42,5
43,6
44,5
45,5
46,5
47,6
48,6
49,6
50,6
51,6
52,6
53,6
54,6
55,6
56,6
57,6
58,6
59,6
60,6
61,6
62,6
63,6
64,6
65,6
66,6
67,6
68,6
69,6
70,6
71,7
72,8
73,10
74,10
75,12
76,11
77,13
78,13
79,14
80,14
81,15
82,13
83,14
84,15
85,15
86,13
87,14
88,14
89,14
90,12
91,12
92,11
93,11
94,10
95,10
96,9
97,9
98,8
99,8
100,6
101,7
102,6
103,7
104,8
105,9
106,8
107,8
108,7
109,7
110,6
111,6
112,6
113,7
114,6
115,7
116,5
117,6
118,5
119,6
120,6
121,6
122,5
123,6
124,5
125,5
126,5
127,7
128,8
129,8
130,8
131,11
132,10
133,12
134,12
135,14
136,14
137,14
138,12
139,14
140,14
141,13
142,12
143,12
144,11
145,10
146,7
147,6
148,6
149,6
150,4
151,5
152,4
153,5
154,4
155,5
156,5
157,5
158,5
159,5
160,5
161,6
162,5
163,5
164,6
165,6
166,5
167,6
168,6
169,6
170,5
171,6
172,5
173,7
174,5
175,6
176,6
177,6
178,5
179,6
180,5
181,6
182,5
183,6
184,6
185,6
186,5
187,6
188,7
189,7
190,8
191,9
192,9
193,10
194,9
195,8
196,7
197,8
198,6
199,7
200,6
201,6
202,6
203,6
204,6
205,6
206,6
207,6
208,6
209,6
210,6
211,6
212,6
213,7
214,6
215,6
216,6
217,5
218,5
219,6
220,6
221,6
222,5
223,6
224,6
225,6
226,5
227,6
228,6
229,6
230,5
231,6
232,5
233,5
234,5
235,5
236,5
237,6
238,5
239,5
240,6
241,6
242,6
243,6
244,6
245,6
246,6
247,7
248,6
249,7
250,6
251,6
252,6
253,7
254,6
255,6
256,5
257,6
258,5
259,5
260,5
261,5
262,4
263,4
264,4
265,4
266,4
267,4
268,4
269,4
270,4
271,4
272,4
273,5
274,4
275,5
276,4
277,5
278,5
279,5
280,5
281,5
282,5
283,5
284,5
285,5
286,5
287,5
288,5
289,5
290,5
291,5
292,5
293,5
294,4
295,5
296,5
297,5
298,5
299,5
300,5
301,5
302,5
303,5
304,5
305,6
306,5
307,6
308,5
309,6
310,6
311,6
312,6
313,7
314,5
315,6
316,6
317,6
318,6
319,6
320,6
321,6
322,5
323,6
324,6
325,6
326,6
327,6
328,6
329,7
330,6
331,7
332,6
333,7
334,6
335,6
336,6
337,6
338,5
339,6
340,6
341,6
342,5
343,5
344,6
345,6
346,5
347,5
348,5
349,5
350,5
351,5
352,5
353,5
354,5
355,5
356,5
357,5
358,5
359,5
360,6
361,6
362,5
363,6
364,6
365,6
366,6
367,6
368,6
369,6
370,5
371,6
372,6
373,6
374,5
375,6
376,5
377,5
378,5
379,5
380,5
381,5
382,4
383,4
384,4
385,4
386,4
387,4
388,5
389,5
390,4
391,5
392,5
393,5
394,5
395,5
396,5
397,6
398,5
399,5
400,5
401,5
402,5
403,5
404,5
405,6
406,5
407,5
408,5
409,5
410,5
411,5
412,5
413,5
414,5
415,5
416,5
417,6
418,6
419,7
420,7
421,8
422,8
423,9
424,9
425,9
426,8
427,8
428,8
429,8
430,7
431,6
432,7
433,7
434,6
435,6
436,6
437,6
438,6
439,6
440,6
441,6
442,6
443,7
444,6
445,6
446,5
447,6
448,6
449,6
450,6
451,6
452,6
453,7
454,6
455,6
456,6
457,6
458,5
459,6
460,5
461,6
462,5
463,5
464,6
465,5
466,5
467,5
468,5
469,6
470,5
471,5
472,5
473,6
474,7
475,6
476,6
477,7
478,7
479,7
480,8
481,8
482,7
483,7
484,7
485,7
486,7
487,6
488,6
489,7
490,6
491,6
492,6
493,6
494,6
495,6
496,5
497,6
498,5
499,4
500,4
501,5
502,4
503,5
504,5
505,5
506,5
507,5
508,5
509,6
510,5
511,6
512,5
513,6
514,5
515,6
516,5
517,5
518,5
519,6
520,5
521,5
522,5
523,5
524,5
525,6
526,5
527,5
528,5
529,6
530,7
531,8
532,8
533,9
534,8
535,9
536,9
537,10
538,9
539,10
540,10
541,10
542,8
543,8
544,7
545,7
546,5
547,6
548,6
549,6
550,5
551,6
552,5
553,5
554,5
555,5
556,5
557,5
558,5
559,5
560,5
561,5
562,5
563,5
564,6
565,6
566,5
567,6
568,6
569,6
570,5
571,6
572,6
573,6
574,5
575,6
576,5
577,6
578,5
579,5
580,5
581,5
582,5
583,5
584,5
585,5
586,5
587,5
588,5
589,6
590,5
591,6
592,6
593,7
594,6
595,6
596,6
597,7
598,6
599,7
600,6
601,6
602,6
603,6
604,6
605,6
606,6
607,6
608,6
609,6
610,5
611,6
612,6
613,6
614,5
615,6
616,5
617,6
618,5
619,5
620,5
621,5
622,5
623,5
624,5
625,6
626,5
627,5
628,6
629,6
630,5
631,5
632,6
633,6
634,5
635,5
636,5
637,6
638,5
639,6
640,6
641,6
642,5
643,6
644,5
645,6
646,5
647,7
648,7
649,7
650,6
651,7
652,6
653,7
654,6
655,6
656,6
657,7
658,6
659,6
660,6
661,6
662,5
663,6
664,6
665,6
666,5
667,6
668,6
669,6
670,5
671,6
672,6
673,6
674,5
675,5
676,5
677,6
678,5
679,6
680,6
681,6
682,5
683,5
684,5
685,5
686,5
687,5
688,5
689,6
690,5
691,5
692,5
693,5
694,5
695,5
696,5
697,5
698,5
699,5
700,5
701,5
702,5
703,6
704,6
705,6
706,6
707,6
708,7
709,6
710,6
711,7
712,7
713,7
714,6
715,6
716,6
717,7
718,5
719,7
720,5
721,6
722,6
723,6
724,5
725,5
726,4
727,5
728,4
729,5
730,4
731,5
732,5
733,5
734,5
735,5
736,5
737,6
738,5
739,6
740,6
741,6
742,5
743,6
744,6
745,6
746,5
747,6
748,6
749,6
750,5
751,6
752,6
753,6
754,5
755,6
756,6
757,6
758,5
759,6
760,6
761,6
762,5
763,6
764,6
765,7
766,8
767,8
768,8
769,9
770,8
771,8
772,7
773,7
774,6
775,7
776,6
777,7
778,6
779,6
780,6
781,6
782,6
783,6
784,6
785,6
786,6
787,6
788,6
789,6
790,6
791,6
792,6
793,5
794,5
795,6
796,6
797,6
798,6
799,5
800,5
801,6
802,5
803,6
804,6
805,6
806,5
807,5
808,5
809,6
810,5
811,5
812,5
813,5
814,5
815,5
816,6
817,6
818,6
819,6
820,7
821,6
822,6
823,6
824,6
825,7
826,6
827,6
828,6
829,7
830,5
831,5
832,5
833,6
834,5
835,5
836,5
837,4
838,4
839,4
840,4
841,5
842,4
843,4
844,4
845,4
846,4
847,4
848,4
849,4
850,4
851,5
852,5
853,5
854,5
855,5
856,5
857,5
858,5
859,6
860,5
861,6
862,5
863,5
864,5
865,5
866,5
867,5
868,5
869,5
870,4
871,5
872,5
873,5
874,5
875,5
876,5
877,5
878,5
879,5
880,5
881,6
882,5
883,5
884,5
885,6
886,6
887,6
888,7
889,7
890,6
891,6
892,6
893,6
894,6
895,6
896,7
897,6
898,6
899,6
900,6
901,6
902,6
903,6
904,7
905,7
906,7
907,8
908,8
909,9
910,8
911,8
912,6
913,7
914,6
915,7
916,6
917,6
918,6
919,6
920,6
921,6
922,5
923,6
924,5
925,6
926,5
927,6
928,5
929,6
930,5
931,5
932,5
933,6
934,5
935,7
936,6
937,7
938,6
939,6
940,6
941,6
942,6
943,7
944,6
945,7
946,6
947,6
948,6
949,6
950,5
951,6
952,6
953,6
954,5
955,5
956,5
957,5
958,5
959,5
960,4
961,5
962,4
963,5
964,5
965,5
966,5
967,5
968,6
969,5
970,5
971,6
972,5
973,6
974,5
975,6
976,6
977,6
978,5
979,6
980,6
981,6
982,5
983,6
984,5
985,6
986,5
987,6
988,6
989,6
990,6
991,6
992,6
993,7
994,7
995,9
996,10
997,12
998,13
999,15
1000,16
1001,18
1002,17
1003,18
1004,18
1005,20
1006,19
1007,20
1008,19
1009,20
1010,18
1011,19
1012,18
1013,18
1014,16
1015,16
1016,15
1017,16
1018,14
1019,15
1020,15
1021,17
1022,14
1023,13
1024,14
1025,15
1026,13
1027,15
1028,15
1029,16
1030,14
1031,16
1032,15
1033,16
1034,14
1035,14
1036,14
1037,14
1038,12
1039,12
1040,10
1041,10
1042,8
1043,7
1044,6
1045,7
1046,5
1047,6
1048,6
1049,7
1050,8
1051,11
1052,11
1053,14
1054,14
1055,15
1056,16
1057,19
1058,18
1059,20
1060,20
1061,21
1062,19
1063,22
1064,22
1065,23
1066,21
1067,23
1068,23
1069,24
1070,20
1071,21
1072,21
1073,22
1074,20
1075,19
1076,18
1077,17
1078,12
1079,11
1080,8
1081,7
1082,6
1083,6
1084,6
1085,8
1086,8
1087,9
1088,10
1089,11
1090,9
1091,11
1092,11
1093,11
1094,10
1095,11
1096,12
1097,12
1098,12
1099,12
1100,13
1101,14
1102,13
1103,14
1104,14
1105,15
1106,15
1107,18
1108,20
1109,23
1110,22
1111,25
1112,25
1113,29
1114,29
1115,30
1116,33
1117,34
1118,32
1119,35
1120,34
1121,37
1122,32
1123,36
1124,33
1125,37
1126,31
1127,34
1128,30
1129,31
1130,27
1131,26
1132,24
1133,25
1134,21
1135,21
1136,20
1137,20
1138,17
1139,18
1140,17
1141,18
1142,16
1143,18
1144,18
1145,20
1146,19
1147,21
1148,21
1149,22
1150,21
1151,23
1152,23
1153,24
1154,22
1155,23
1156,24
1157,25
1158,22
1159,22
1160,21
1161,21
1162,18
1163,19
1164,19
1165,18
1166,16
1167,17
1168,18
1169,20
1170,19
1171,21
1172,23
1173,26
1174,24
1175,25
1176,26
1177,29
1178,26
1179,30
1180,30
1181,30
1182,29
1183,30
1184,31
1185,33
1186,29
1187,31
1188,29
1189,31
1190,28
1191,29
1192,30
1193,30
1194,26
1195,29
1196,27
1197,29
1198,26
1199,26
1200,25
1201,27
1202,24
1203,26
1204,26
1205,27
1206,23
1207,25
1208,26
1209,26
1210,23
1211,26
1212,25
1213,26
1214,24
1215,26
1216,25
1217,26
1218,26
1219,27
1220,27
1221,30
1222,26
1223,28
1224,30
1225,31
1226,31
1227,33
1228,34
1229,37
1230,34
1231,38
1232,37
1233,41
1234,37
1235,40
1236,40
1237,41
1238,39
1239,40
1240,42
1241,41
1242,40
1243,40
1244,42
1245,42
1246,39
1247,41
1248,40
1249,43
1250,38
1251,42
1252,39
1253,44
1254,37
1255,42
1256,39
1257,43
1258,39
1259,42
1260,43
1261,44
1262,42
1263,42
1264,44
1265,43
1266,40
1267,42
1268,42
1269,45
1270,39
1271,43
1272,40
1273,44
1274,36
1275,40
1276,38
1277,42
1278,37
1279,39
1280,38
1281,39
1282,36
1283,39
1284,40
1285,42
1286,41
1287,42
1288,44
1289,45
1290,43
1291,47
1292,45
1293,51
1294,44
1295,50
1296,49
1297,50
1298,47
1299,49
1300,49
1301,52
1302,44
1303,50
1304,47
1305,48
1306,42
1307,41
1308,42
1309,41
1310,39
1311,40
1312,41
1313,41
1314,37
1315,38
1316,38
1317,39
1318,36
1319,38
1320,38
1321,41
1322,36
1323,40
1324,38
1325,42
1326,36
1327,41
1328,39
1329,43
1330,37
1331,41
1332,38
1333,41
1334,36
1335,39
1336,37
1337,40
1338,36
1339,39
1340,38
1341,40
1342,36
1343,39
1344,41
1345,43
1346,42
1347,42
1348,45
1349,44
1350,42
1351,44
1352,43
1353,47
1354,41
1355,47
1356,44
1357,47
1358,43
1359,44
1360,46
1361,45
1362,42
1363,43
1364,43
1365,46
1366,40
1367,45
1368,42
1369,46
1370,39
1371,42
1372,40
1373,40
1374,37
1375,39
1376,40
1377,40
1378,39
1379,39
1380,40
1381,38
1382,36
1383,36
1384,37
1385,36
1386,34
1387,34
1388,35
1389,34
1390,31
1391,33
1392,31
1393,33
1394,27
1395,30
1396,30
1397,31
1398,30
1399,30
1400,31
1401,33
1402,30
1403,34
1404,32
1405,36
1406,30
1407,34
1408,31
1409,33
1410,28
1411,28
1412,27
1413,26
1414,21
1415,20
1416,17
1417,14
1418,8
1419,4
1420,4
1421,6
1422,4
1423,5
1424,5
1425,5
1426,5
1427,5
1428,6
1429,6
1430,5
1431,6
1432,5
1433,6
1434,6
1435,7
1436,6
1437,7
1438,6
1439,6
1440,6
1441,7
1442,6
1443,6
1444,6
1445,6
1446,5
1447,6
1448,6
1449,6
1450,6
1451,6
1452,6
1453,6
1454,5
1455,6
1456,6
1457,6
1458,5
1459,6
1460,6
1461,7
1462,7
1463,7
1464,7
1465,8
1466,8
1467,9
1468,9
1469,9
1470,8
1471,8
1472,8
1473,8
1474,7
1475,6
1476,6
1477,7
1478,6
1479,7
1480,7
1481,7
1482,7
1483,8
1484,8
1485,9
1486,9
1487,10
1488,11
1489,11
1490,8
1491,8
1492,7
1493,7
1494,6
1495,6
1496,6
1497,6
1498,6
1499,6
1500,6
1501,6
1502,5
1503,6
1504,6
1505,6
1506,5
1507,5
1508,5
1509,6
1510,5
1511,6
1512,6
1513,6
1514,6
1515,6
1516,6
1517,7
1518,6
1519,7
1520,6
1521,7
1522,6
1523,6
1524,6
1525,7
1526,5
1527,6
1528,6
1529,6
1530,5
1531,6
1532,5
1533,5
1534,5
1535,5
1536,4
1537,5
1538,4
1539,4
1540,5
1541,5
1542,5
1543,5
1544,5
1545,5
1546,5
1547,5
1548,5
1549,6
1550,5
1551,5
1552,5
1553,6
1554,5
1555,5
1556,6
1557,6
1558,5
1559,6
1560,5
1561,6
1562,5
1563,6
1564,5
1565,6
1566,5
1567,6
1568,6
1569,6
1570,5
1571,7
1572,8
1573,9
1574,9
1575,12
1576,12
1577,14
1578,13
1579,14
1580,14
1581,15
1582,14
1583,14
1584,13
1585,13
1586,12
1587,12
1588,11
1589,10
1590,8
1591,7
1592,6
1593,7
1594,6
1595,7
1596,6
1597,7
1598,6
1599,6
1600,6
1601,6
1602,6
1603,6
1604,7
1605,8
1606,7
1607,7
1608,7
1609,7
1610,6
1611,6
1612,6
1613,6
1614,6
1615,6
1616,6
1617,6
1618,5
1619,6
1620,6
1621,6
1622,6
1623,6
1624,6
1625,6
1626,6
1627,8
1628,9
1629,11
1630,11
1631,13
1632,13
1633,15
1634,15
1635,17
1636,17
1637,18
1638,17
1639,18
1640,18
1641,19
1642,17
